row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs,valid_key,table_difference,source_error_matches_dirty,source_right_matches_clean,annotation_orientation_fixed
1101,act_arr_time,rule_violation,3:19 p.m.,3:30 p.m.,0,"Constraint Violation: The flight of Row 14 is equal to the flight of Row 1101, and The act_arr_time of Row 14 is different from the act_arr_time of Row 1101.","(14, 1101)",True,True,True,True,False
1104,act_arr_time,rule_violation,2:01 p.m.,2:10 p.m.,0,"Constraint Violation: The flight of Row 16 is equal to the flight of Row 1104, and The act_arr_time of Row 16 is different from the act_arr_time of Row 1104.","(16, 1104)",True,True,True,True,False
1108,act_arr_time,rule_violation,9:38 p.m.,9:52 p.m.,0,"Constraint Violation: The flight of Row 88 is equal to the flight of Row 1108, and The act_arr_time of Row 88 is different from the act_arr_time of Row 1108.","(88, 1108)",True,True,True,True,False
1114,act_arr_time,rule_violation,8:43 p.m.,8:53 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1114, and The act_arr_time of Row 23 is different from the act_arr_time of Row 1114.","(23, 1114)",True,True,True,True,False
1121,act_arr_time,rule_violation,6:35 p.m.,6:38 p.m.,0,"Constraint Violation: The flight of Row 103 is equal to the flight of Row 1121, and The act_arr_time of Row 103 is different from the act_arr_time of Row 1121.","(103, 1121)",True,True,True,True,False
1125,act_arr_time,rule_violation,10:45 a.m.,10:47 a.m.,0,"Constraint Violation: The flight of Row 107 is equal to the flight of Row 1125, and The act_arr_time of Row 107 is different from the act_arr_time of Row 1125.","(107, 1125)",True,True,True,True,False
1143,act_arr_time,rule_violation,2:02 p.m.,2:00 p.m.,0,"Constraint Violation: The flight of Row 125 is equal to the flight of Row 1143, and The act_arr_time of Row 125 is different from the act_arr_time of Row 1143.","(125, 1143)",True,True,True,True,False
1144,act_arr_time,rule_violation,9:11 p.m.,9:20 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1144, and The act_arr_time of Row 37 is different from the act_arr_time of Row 1144.","(37, 1144)",True,True,True,True,False
1145,act_arr_time,rule_violation,4:24 p.m.,4:44 p.m.,0,"Constraint Violation: The flight of Row 127 is equal to the flight of Row 1145, and The act_arr_time of Row 127 is different from the act_arr_time of Row 1145.","(127, 1145)",True,True,True,True,False
1147,act_arr_time,rule_violation,12:12 p.m.,11:56 a.m.,0,"Constraint Violation: The flight of Row 129 is equal to the flight of Row 1147, and The act_arr_time of Row 129 is different from the act_arr_time of Row 1147.","(129, 1147)",True,True,True,True,False
1148,act_arr_time,rule_violation,3:36 p.m.,3:43 p.m.,0,"Constraint Violation: The flight of Row 38 is equal to the flight of Row 1148, and The act_arr_time of Row 38 is different from the act_arr_time of Row 1148.","(38, 1148)",True,True,True,True,False
1150,act_arr_time,rule_violation,11:07 a.m.,11:06 a.m.,0,"Constraint Violation: The flight of Row 40 is equal to the flight of Row 1150, and The act_arr_time of Row 40 is different from the act_arr_time of Row 1150.","(40, 1150)",True,True,True,True,False
1154,act_arr_time,rule_violation,3:01 p.m.,3:13 p.m.,0,"Constraint Violation: The flight of Row 42 is equal to the flight of Row 1154, and The act_arr_time of Row 42 is different from the act_arr_time of Row 1154.","(42, 1154)",True,True,True,True,False
1155,act_arr_time,rule_violation,10:10 a.m.,10:16 a.m.,0,"Constraint Violation: The flight of Row 43 is equal to the flight of Row 1155, and The act_arr_time of Row 43 is different from the act_arr_time of Row 1155.","(43, 1155)",True,True,True,True,False
1157,act_arr_time,rule_violation,7:57 a.m.,8:06 a.m.,0,"Constraint Violation: The flight of Row 13 is equal to the flight of Row 1157, and The act_arr_time of Row 13 is different from the act_arr_time of Row 1157.","(13, 1157)",True,True,True,True,False
1164,act_arr_time,rule_violation,12:48 p.m.,12:50 p.m.,0,"Constraint Violation: The flight of Row 30 is equal to the flight of Row 1164, and The act_arr_time of Row 30 is different from the act_arr_time of Row 1164.","(30, 1164)",True,True,True,True,False
1165,act_arr_time,rule_violation,7:32 a.m.,7:40 a.m.,0,"Constraint Violation: The flight of Row 18 is equal to the flight of Row 1165, and The act_arr_time of Row 18 is different from the act_arr_time of Row 1165.","(18, 1165)",True,True,True,True,False
1172,act_arr_time,rule_violation,10:23 p.m.,10:29 p.m.,0,"Constraint Violation: The flight of Row 51 is equal to the flight of Row 1172, and The act_arr_time of Row 51 is different from the act_arr_time of Row 1172.","(51, 1172)",True,True,True,True,False
1175,act_arr_time,rule_violation,7:10 a.m.,7:17 a.m.,0,"Constraint Violation: The flight of Row 61 is equal to the flight of Row 1175, and The act_arr_time of Row 61 is different from the act_arr_time of Row 1175.","(61, 1175)",True,True,True,True,False
1176,act_arr_time,rule_violation,9:54 a.m.,9:56 a.m.,0,"Constraint Violation: The flight of Row 67 is equal to the flight of Row 1176, and The act_arr_time of Row 67 is different from the act_arr_time of Row 1176.","(67, 1176)",True,True,True,True,False
1180,act_arr_time,rule_violation,9:00 a.m.,9:05 a.m.,0,"Constraint Violation: The flight of Row 9 is equal to the flight of Row 1180, and The act_arr_time of Row 9 is different from the act_arr_time of Row 1180.","(9, 1180)",True,True,True,True,False
1183,act_arr_time,rule_violation,11:50 a.m.,11:56 a.m.,0,"Constraint Violation: The flight of Row 12 is equal to the flight of Row 1183, and The act_arr_time of Row 12 is different from the act_arr_time of Row 1183.","(12, 1183)",True,True,True,True,False
1186,act_arr_time,rule_violation,3:20 p.m.,3:21 p.m.,0,"Constraint Violation: The flight of Row 83 is equal to the flight of Row 1186, and The act_arr_time of Row 83 is different from the act_arr_time of Row 1186.","(83, 1186)",True,True,True,True,False
1188,act_arr_time,rule_violation,2:36 p.m.,2:46 p.m.,0,"Constraint Violation: The flight of Row 20 is equal to the flight of Row 1188, and The act_arr_time of Row 20 is different from the act_arr_time of Row 1188.","(20, 1188)",True,True,True,True,False
1200,act_arr_time,rule_violation,5:28 p.m.,5:42 p.m.,0,"Constraint Violation: The flight of Row 85 is equal to the flight of Row 1200, and The act_arr_time of Row 85 is different from the act_arr_time of Row 1200.","(85, 1200)",True,True,True,True,False
1202,act_arr_time,rule_violation,4:55 p.m.,4:59 p.m.,0,"Constraint Violation: The flight of Row 120 is equal to the flight of Row 1202, and The act_arr_time of Row 120 is different from the act_arr_time of Row 1202.","(120, 1202)",True,True,True,True,False
1203,act_arr_time,rule_violation,8:41 a.m.,8:45 a.m.,0,"Constraint Violation: The flight of Row 121 is equal to the flight of Row 1203, and The act_arr_time of Row 121 is different from the act_arr_time of Row 1203.","(121, 1203)",True,True,True,True,False
1206,act_arr_time,rule_violation,2:02 p.m.,2:00 p.m.,0,"Constraint Violation: The flight of Row 125 is equal to the flight of Row 1206, and The act_arr_time of Row 125 is different from the act_arr_time of Row 1206.","(125, 1206)",True,True,True,True,False
1207,act_arr_time,rule_violation,4:24 p.m.,4:44 p.m.,0,"Constraint Violation: The flight of Row 127 is equal to the flight of Row 1207, and The act_arr_time of Row 127 is different from the act_arr_time of Row 1207.","(127, 1207)",True,True,True,True,False
1208,act_arr_time,rule_violation,12:10 p.m.,11:56 a.m.,0,"Constraint Violation: The flight of Row 129 is equal to the flight of Row 1208, and The act_arr_time of Row 129 is different from the act_arr_time of Row 1208.","(129, 1208)",True,True,True,True,False
1210,act_arr_time,rule_violation,11:07 a.m.,11:06 a.m.,0,"Constraint Violation: The flight of Row 40 is equal to the flight of Row 1210, and The act_arr_time of Row 40 is different from the act_arr_time of Row 1210.","(40, 1210)",True,True,True,True,False
1222,act_arr_time,rule_violation,10:49 a.m.,11:12 a.m.,0,"Constraint Violation: The flight of Row 49 is equal to the flight of Row 1222, and The act_arr_time of Row 49 is different from the act_arr_time of Row 1222.","(49, 1222)",True,True,True,True,False
1223,act_arr_time,rule_violation,9:22 a.m.,9:32 a.m.,0,"Constraint Violation: The flight of Row 0 is equal to the flight of Row 1223, and The act_arr_time of Row 0 is different from the act_arr_time of Row 1223.","(0, 1223)",True,True,True,True,False
1226,act_arr_time,rule_violation,11:30 a.m.,11:58 a.m.,0,"Constraint Violation: The flight of Row 153 is equal to the flight of Row 1226, and The act_arr_time of Row 153 is different from the act_arr_time of Row 1226.","(153, 1226)",True,True,True,True,False
1227,act_arr_time,rule_violation,9:29 a.m.,9:43 a.m.,0,"Constraint Violation: The flight of Row 154 is equal to the flight of Row 1227, and The act_arr_time of Row 154 is different from the act_arr_time of Row 1227.","(154, 1227)",True,True,True,True,False
1228,act_arr_time,rule_violation,10:31 p.m.,10:30 p.m.,0,"Constraint Violation: The flight of Row 1 is equal to the flight of Row 1228, and The act_arr_time of Row 1 is different from the act_arr_time of Row 1228.","(1, 1228)",True,True,True,True,False
1229,act_arr_time,rule_violation,5:14 p.m.,5:17 p.m.,0,"Constraint Violation: The flight of Row 157 is equal to the flight of Row 1229, and The act_arr_time of Row 157 is different from the act_arr_time of Row 1229.","(157, 1229)",True,True,True,True,False
1231,act_arr_time,rule_violation,4:54 p.m.,4:56 p.m.,0,"Constraint Violation: The flight of Row 45 is equal to the flight of Row 1231, and The act_arr_time of Row 45 is different from the act_arr_time of Row 1231.","(45, 1231)",True,True,True,True,False
1232,act_arr_time,rule_violation,11:11 a.m.,11:21 a.m.,0,"Constraint Violation: The flight of Row 159 is equal to the flight of Row 1232, and The act_arr_time of Row 159 is different from the act_arr_time of Row 1232.","(159, 1232)",True,True,True,True,False
1234,act_arr_time,rule_violation,7:04 a.m.,7:17 a.m.,0,"Constraint Violation: The flight of Row 161 is equal to the flight of Row 1234, and The act_arr_time of Row 161 is different from the act_arr_time of Row 1234.","(161, 1234)",True,True,True,True,False
1246,act_arr_time,rule_violation,4:43 p.m.,4:47 p.m.,0,"Constraint Violation: The flight of Row 173 is equal to the flight of Row 1246, and The act_arr_time of Row 173 is different from the act_arr_time of Row 1246.","(173, 1246)",True,True,True,True,False
1247,act_arr_time,rule_violation,4:08 p.m.,4:09 p.m.,0,"Constraint Violation: The flight of Row 8 is equal to the flight of Row 1247, and The act_arr_time of Row 8 is different from the act_arr_time of Row 1247.","(8, 1247)",True,True,True,True,False
1253,act_arr_time,rule_violation,11:50 a.m.,11:56 a.m.,0,"Constraint Violation: The flight of Row 12 is equal to the flight of Row 1253, and The act_arr_time of Row 12 is different from the act_arr_time of Row 1253.","(12, 1253)",True,True,True,True,False
1254,act_arr_time,rule_violation,3:13 p.m.,3:30 p.m.,0,"Constraint Violation: The flight of Row 14 is equal to the flight of Row 1254, and The act_arr_time of Row 14 is different from the act_arr_time of Row 1254.","(14, 1254)",True,True,True,True,False
1255,act_arr_time,rule_violation,1:23 p.m.,1:30 p.m.,0,"Constraint Violation: The flight of Row 182 is equal to the flight of Row 1255, and The act_arr_time of Row 182 is different from the act_arr_time of Row 1255.","(182, 1255)",True,True,True,True,False
1257,act_arr_time,rule_violation,1:55 p.m.,2:10 p.m.,0,"Constraint Violation: The flight of Row 16 is equal to the flight of Row 1257, and The act_arr_time of Row 16 is different from the act_arr_time of Row 1257.","(16, 1257)",True,True,True,True,False
1262,act_arr_time,rule_violation,2:39 p.m.,2:46 p.m.,0,"Constraint Violation: The flight of Row 20 is equal to the flight of Row 1262, and The act_arr_time of Row 20 is different from the act_arr_time of Row 1262.","(20, 1262)",True,True,True,True,False
1263,act_arr_time,rule_violation,5:24 p.m.,5:34 p.m.,0,"Constraint Violation: The flight of Row 190 is equal to the flight of Row 1263, and The act_arr_time of Row 190 is different from the act_arr_time of Row 1263.","(190, 1263)",True,True,True,True,False
1265,act_arr_time,rule_violation,10:34 a.m.,10:36 a.m.,0,"Constraint Violation: The flight of Row 22 is equal to the flight of Row 1265, and The act_arr_time of Row 22 is different from the act_arr_time of Row 1265.","(22, 1265)",True,True,True,True,False
1267,act_arr_time,rule_violation,8:38 p.m.,8:53 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1267, and The act_arr_time of Row 23 is different from the act_arr_time of Row 1267.","(23, 1267)",True,True,True,True,False
1270,act_arr_time,rule_violation,7:20 p.m.,7:58 p.m.,0,"Constraint Violation: The flight of Row 196 is equal to the flight of Row 1270, and The act_arr_time of Row 196 is different from the act_arr_time of Row 1270.","(196, 1270)",True,True,True,True,False
1272,act_arr_time,rule_violation,7:49 a.m.,7:51 a.m.,0,"Constraint Violation: The flight of Row 25 is equal to the flight of Row 1272, and The act_arr_time of Row 25 is different from the act_arr_time of Row 1272.","(25, 1272)",True,True,True,True,False
1273,act_arr_time,rule_violation,9:26 a.m.,9:31 a.m.,0,"Constraint Violation: The flight of Row 26 is equal to the flight of Row 1273, and The act_arr_time of Row 26 is different from the act_arr_time of Row 1273.","(26, 1273)",True,True,True,True,False
1275,act_arr_time,rule_violation,10:43 a.m.,11:06 a.m.,0,"Constraint Violation: The flight of Row 17 is equal to the flight of Row 1275, and The act_arr_time of Row 17 is different from the act_arr_time of Row 1275.","(17, 1275)",True,True,True,True,False
1278,act_arr_time,rule_violation,9:47 p.m.,9:53 p.m.,0,"Constraint Violation: The flight of Row 28 is equal to the flight of Row 1278, and The act_arr_time of Row 28 is different from the act_arr_time of Row 1278.","(28, 1278)",True,True,True,True,False
1280,act_arr_time,rule_violation,10:43 a.m.,10:47 a.m.,0,"Constraint Violation: The flight of Row 205 is equal to the flight of Row 1280, and The act_arr_time of Row 205 is different from the act_arr_time of Row 1280.","(205, 1280)",True,True,True,True,False
1285,act_arr_time,rule_violation,5:52 a.m.,5:50 a.m.,0,"Constraint Violation: The flight of Row 31 is equal to the flight of Row 1285, and The act_arr_time of Row 31 is different from the act_arr_time of Row 1285.","(31, 1285)",True,True,True,True,False
1287,act_arr_time,rule_violation,11:49 p.m.,12:15 a.m.,0,"Constraint Violation: The flight of Row 32 is equal to the flight of Row 1287, and The act_arr_time of Row 32 is different from the act_arr_time of Row 1287.","(32, 1287)",True,True,True,True,False
1288,act_arr_time,rule_violation,11:35 p.m.,11:50 p.m.,0,"Constraint Violation: The flight of Row 33 is equal to the flight of Row 1288, and The act_arr_time of Row 33 is different from the act_arr_time of Row 1288.","(33, 1288)",True,True,True,True,False
1292,act_arr_time,rule_violation,3:29 p.m.,3:50 p.m.,0,"Constraint Violation: The flight of Row 36 is equal to the flight of Row 1292, and The act_arr_time of Row 36 is different from the act_arr_time of Row 1292.","(36, 1292)",True,True,True,True,False
1294,act_arr_time,rule_violation,8:33 a.m.,8:45 a.m.,0,"Constraint Violation: The flight of Row 219 is equal to the flight of Row 1294, and The act_arr_time of Row 219 is different from the act_arr_time of Row 1294.","(219, 1294)",True,True,True,True,False
1297,act_arr_time,rule_violation,7:50 a.m.,8:02 a.m.,0,"Constraint Violation: The flight of Row 222 is equal to the flight of Row 1297, and The act_arr_time of Row 222 is different from the act_arr_time of Row 1297.","(222, 1297)",True,True,True,True,False
1298,act_arr_time,rule_violation,1:52 p.m.,2:00 p.m.,0,"Constraint Violation: The flight of Row 223 is equal to the flight of Row 1298, and The act_arr_time of Row 223 is different from the act_arr_time of Row 1298.","(223, 1298)",True,True,True,True,False
1299,act_arr_time,rule_violation,9:12 p.m.,9:20 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1299, and The act_arr_time of Row 37 is different from the act_arr_time of Row 1299.","(37, 1299)",True,True,True,True,False
1300,act_arr_time,rule_violation,4:22 p.m.,4:44 p.m.,0,"Constraint Violation: The flight of Row 225 is equal to the flight of Row 1300, and The act_arr_time of Row 225 is different from the act_arr_time of Row 1300.","(225, 1300)",True,True,True,True,False
1303,act_arr_time,rule_violation,3:36 p.m.,3:43 p.m.,0,"Constraint Violation: The flight of Row 38 is equal to the flight of Row 1303, and The act_arr_time of Row 38 is different from the act_arr_time of Row 1303.","(38, 1303)",True,True,True,True,False
1305,act_arr_time,rule_violation,11:04 a.m.,11:06 a.m.,0,"Constraint Violation: The flight of Row 40 is equal to the flight of Row 1305, and The act_arr_time of Row 40 is different from the act_arr_time of Row 1305.","(40, 1305)",True,True,True,True,False
1310,act_arr_time,rule_violation,10:12 a.m.,10:16 a.m.,0,"Constraint Violation: The flight of Row 43 is equal to the flight of Row 1310, and The act_arr_time of Row 43 is different from the act_arr_time of Row 1310.","(43, 1310)",True,True,True,True,False
1312,act_arr_time,rule_violation,7:59 a.m.,8:06 a.m.,0,"Constraint Violation: The flight of Row 13 is equal to the flight of Row 1312, and The act_arr_time of Row 13 is different from the act_arr_time of Row 1312.","(13, 1312)",True,True,True,True,False
1314,act_arr_time,rule_violation,2:21 p.m.,2:27 p.m.,0,"Constraint Violation: The flight of Row 19 is equal to the flight of Row 1314, and The act_arr_time of Row 19 is different from the act_arr_time of Row 1314.","(19, 1314)",True,True,True,True,False
1317,act_arr_time,rule_violation,12:37 p.m.,12:50 p.m.,0,"Constraint Violation: The flight of Row 30 is equal to the flight of Row 1317, and The act_arr_time of Row 30 is different from the act_arr_time of Row 1317.","(30, 1317)",True,True,True,True,False
1318,act_arr_time,rule_violation,7:37 a.m.,7:40 a.m.,0,"Constraint Violation: The flight of Row 18 is equal to the flight of Row 1318, and The act_arr_time of Row 18 is different from the act_arr_time of Row 1318.","(18, 1318)",True,True,True,True,False
1322,act_arr_time,rule_violation,3:12 p.m.,3:14 p.m.,0,"Constraint Violation: The flight of Row 47 is equal to the flight of Row 1322, and The act_arr_time of Row 47 is different from the act_arr_time of Row 1322.","(47, 1322)",True,True,True,True,False
1324,act_arr_time,rule_violation,10:02 p.m.,10:29 p.m.,0,"Constraint Violation: The flight of Row 51 is equal to the flight of Row 1324, and The act_arr_time of Row 51 is different from the act_arr_time of Row 1324.","(51, 1324)",True,True,True,True,False
1487,act_arr_time,rule_violation,9:22 a.m.,9:32 a.m.,0,"Constraint Violation: The flight of Row 0 is equal to the flight of Row 1487, and The act_arr_time of Row 0 is different from the act_arr_time of Row 1487.","(0, 1487)",True,True,True,True,False
1490,act_arr_time,rule_violation,11:30 a.m.,11:58 a.m.,0,"Constraint Violation: The flight of Row 153 is equal to the flight of Row 1490, and The act_arr_time of Row 153 is different from the act_arr_time of Row 1490.","(153, 1490)",True,True,True,True,False
1492,act_arr_time,rule_violation,10:31 p.m.,10:30 p.m.,0,"Constraint Violation: The flight of Row 1 is equal to the flight of Row 1492, and The act_arr_time of Row 1 is different from the act_arr_time of Row 1492.","(1, 1492)",True,True,True,True,False
1493,act_arr_time,rule_violation,5:14 p.m.,5:17 p.m.,0,"Constraint Violation: The flight of Row 157 is equal to the flight of Row 1493, and The act_arr_time of Row 157 is different from the act_arr_time of Row 1493.","(157, 1493)",True,True,True,True,False
1495,act_arr_time,rule_violation,4:54 p.m.,4:56 p.m.,0,"Constraint Violation: The flight of Row 45 is equal to the flight of Row 1495, and The act_arr_time of Row 45 is different from the act_arr_time of Row 1495.","(45, 1495)",True,True,True,True,False
1496,act_arr_time,rule_violation,11:11 a.m.,11:21 a.m.,0,"Constraint Violation: The flight of Row 159 is equal to the flight of Row 1496, and The act_arr_time of Row 159 is different from the act_arr_time of Row 1496.","(159, 1496)",True,True,True,True,False
1498,act_arr_time,rule_violation,7:04 a.m.,7:17 a.m.,0,"Constraint Violation: The flight of Row 161 is equal to the flight of Row 1498, and The act_arr_time of Row 161 is different from the act_arr_time of Row 1498.","(161, 1498)",True,True,True,True,False
1510,act_arr_time,rule_violation,4:43 p.m.,4:47 p.m.,0,"Constraint Violation: The flight of Row 173 is equal to the flight of Row 1510, and The act_arr_time of Row 173 is different from the act_arr_time of Row 1510.","(173, 1510)",True,True,True,True,False
1511,act_arr_time,rule_violation,4:08 p.m.,4:09 p.m.,0,"Constraint Violation: The flight of Row 8 is equal to the flight of Row 1511, and The act_arr_time of Row 8 is different from the act_arr_time of Row 1511.","(8, 1511)",True,True,True,True,False
1517,act_arr_time,rule_violation,11:50 a.m.,11:56 a.m.,0,"Constraint Violation: The flight of Row 12 is equal to the flight of Row 1517, and The act_arr_time of Row 12 is different from the act_arr_time of Row 1517.","(12, 1517)",True,True,True,True,False
1519,act_arr_time,rule_violation,1:23 p.m.,1:30 p.m.,0,"Constraint Violation: The flight of Row 182 is equal to the flight of Row 1519, and The act_arr_time of Row 182 is different from the act_arr_time of Row 1519.","(182, 1519)",True,True,True,True,False
1521,act_arr_time,rule_violation,1:55 p.m.,2:10 p.m.,0,"Constraint Violation: The flight of Row 16 is equal to the flight of Row 1521, and The act_arr_time of Row 16 is different from the act_arr_time of Row 1521.","(16, 1521)",True,True,True,True,False
1526,act_arr_time,rule_violation,2:39 p.m.,2:46 p.m.,0,"Constraint Violation: The flight of Row 20 is equal to the flight of Row 1526, and The act_arr_time of Row 20 is different from the act_arr_time of Row 1526.","(20, 1526)",True,True,True,True,False
1527,act_arr_time,rule_violation,5:24 p.m.,5:34 p.m.,0,"Constraint Violation: The flight of Row 190 is equal to the flight of Row 1527, and The act_arr_time of Row 190 is different from the act_arr_time of Row 1527.","(190, 1527)",True,True,True,True,False
1529,act_arr_time,rule_violation,10:34 a.m.,10:36 a.m.,0,"Constraint Violation: The flight of Row 22 is equal to the flight of Row 1529, and The act_arr_time of Row 22 is different from the act_arr_time of Row 1529.","(22, 1529)",True,True,True,True,False
1531,act_arr_time,rule_violation,8:38 p.m.,8:53 p.m.,0,"Constraint Violation: The flight of Row 23 is equal to the flight of Row 1531, and The act_arr_time of Row 23 is different from the act_arr_time of Row 1531.","(23, 1531)",True,True,True,True,False
1534,act_arr_time,rule_violation,7:20 p.m.,7:58 p.m.,0,"Constraint Violation: The flight of Row 196 is equal to the flight of Row 1534, and The act_arr_time of Row 196 is different from the act_arr_time of Row 1534.","(196, 1534)",True,True,True,True,False
1536,act_arr_time,rule_violation,7:49 a.m.,7:51 a.m.,0,"Constraint Violation: The flight of Row 25 is equal to the flight of Row 1536, and The act_arr_time of Row 25 is different from the act_arr_time of Row 1536.","(25, 1536)",True,True,True,True,False
1537,act_arr_time,rule_violation,9:26 a.m.,9:31 a.m.,0,"Constraint Violation: The flight of Row 26 is equal to the flight of Row 1537, and The act_arr_time of Row 26 is different from the act_arr_time of Row 1537.","(26, 1537)",True,True,True,True,False
1539,act_arr_time,rule_violation,10:43 a.m.,11:06 a.m.,0,"Constraint Violation: The flight of Row 17 is equal to the flight of Row 1539, and The act_arr_time of Row 17 is different from the act_arr_time of Row 1539.","(17, 1539)",True,True,True,True,False
1542,act_arr_time,rule_violation,9:47 p.m.,9:53 p.m.,0,"Constraint Violation: The flight of Row 28 is equal to the flight of Row 1542, and The act_arr_time of Row 28 is different from the act_arr_time of Row 1542.","(28, 1542)",True,True,True,True,False
1544,act_arr_time,rule_violation,10:43 a.m.,10:47 a.m.,0,"Constraint Violation: The flight of Row 205 is equal to the flight of Row 1544, and The act_arr_time of Row 205 is different from the act_arr_time of Row 1544.","(205, 1544)",True,True,True,True,False
1549,act_arr_time,rule_violation,5:52 a.m.,5:50 a.m.,0,"Constraint Violation: The flight of Row 31 is equal to the flight of Row 1549, and The act_arr_time of Row 31 is different from the act_arr_time of Row 1549.","(31, 1549)",True,True,True,True,False
1551,act_arr_time,rule_violation,11:49 p.m.,12:15 a.m.,0,"Constraint Violation: The flight of Row 32 is equal to the flight of Row 1551, and The act_arr_time of Row 32 is different from the act_arr_time of Row 1551.","(32, 1551)",True,True,True,True,False
1552,act_arr_time,rule_violation,11:35 p.m.,11:50 p.m.,0,"Constraint Violation: The flight of Row 33 is equal to the flight of Row 1552, and The act_arr_time of Row 33 is different from the act_arr_time of Row 1552.","(33, 1552)",True,True,True,True,False
1556,act_arr_time,rule_violation,3:29 p.m.,3:50 p.m.,0,"Constraint Violation: The flight of Row 36 is equal to the flight of Row 1556, and The act_arr_time of Row 36 is different from the act_arr_time of Row 1556.","(36, 1556)",True,True,True,True,False
1558,act_arr_time,rule_violation,8:33 a.m.,8:45 a.m.,0,"Constraint Violation: The flight of Row 219 is equal to the flight of Row 1558, and The act_arr_time of Row 219 is different from the act_arr_time of Row 1558.","(219, 1558)",True,True,True,True,False
1561,act_arr_time,rule_violation,7:50 a.m.,8:02 a.m.,0,"Constraint Violation: The flight of Row 222 is equal to the flight of Row 1561, and The act_arr_time of Row 222 is different from the act_arr_time of Row 1561.","(222, 1561)",True,True,True,True,False
1562,act_arr_time,rule_violation,1:52 p.m.,2:00 p.m.,0,"Constraint Violation: The flight of Row 223 is equal to the flight of Row 1562, and The act_arr_time of Row 223 is different from the act_arr_time of Row 1562.","(223, 1562)",True,True,True,True,False
1563,act_arr_time,rule_violation,9:12 p.m.,9:20 p.m.,0,"Constraint Violation: The flight of Row 37 is equal to the flight of Row 1563, and The act_arr_time of Row 37 is different from the act_arr_time of Row 1563.","(37, 1563)",True,True,True,True,False
1564,act_arr_time,rule_violation,4:22 p.m.,4:44 p.m.,0,"Constraint Violation: The flight of Row 225 is equal to the flight of Row 1564, and The act_arr_time of Row 225 is different from the act_arr_time of Row 1564.","(225, 1564)",True,True,True,True,False
1567,act_arr_time,rule_violation,3:36 p.m.,3:43 p.m.,0,"Constraint Violation: The flight of Row 38 is equal to the flight of Row 1567, and The act_arr_time of Row 38 is different from the act_arr_time of Row 1567.","(38, 1567)",True,True,True,True,False
1569,act_arr_time,rule_violation,11:04 a.m.,11:06 a.m.,0,"Constraint Violation: The flight of Row 40 is equal to the flight of Row 1569, and The act_arr_time of Row 40 is different from the act_arr_time of Row 1569.","(40, 1569)",True,True,True,True,False
1574,act_arr_time,rule_violation,10:12 a.m.,10:16 a.m.,0,"Constraint Violation: The flight of Row 43 is equal to the flight of Row 1574, and The act_arr_time of Row 43 is different from the act_arr_time of Row 1574.","(43, 1574)",True,True,True,True,False
1576,act_arr_time,rule_violation,7:59 a.m.,8:06 a.m.,0,"Constraint Violation: The flight of Row 13 is equal to the flight of Row 1576, and The act_arr_time of Row 13 is different from the act_arr_time of Row 1576.","(13, 1576)",True,True,True,True,False
1578,act_arr_time,rule_violation,2:21 p.m.,2:27 p.m.,0,"Constraint Violation: The flight of Row 19 is equal to the flight of Row 1578, and The act_arr_time of Row 19 is different from the act_arr_time of Row 1578.","(19, 1578)",True,True,True,True,False
1581,act_arr_time,rule_violation,12:37 p.m.,12:50 p.m.,0,"Constraint Violation: The flight of Row 30 is equal to the flight of Row 1581, and The act_arr_time of Row 30 is different from the act_arr_time of Row 1581.","(30, 1581)",True,True,True,True,False
1582,act_arr_time,rule_violation,7:37 a.m.,7:40 a.m.,0,"Constraint Violation: The flight of Row 18 is equal to the flight of Row 1582, and The act_arr_time of Row 18 is different from the act_arr_time of Row 1582.","(18, 1582)",True,True,True,True,False
1586,act_arr_time,rule_violation,3:12 p.m.,3:14 p.m.,0,"Constraint Violation: The flight of Row 47 is equal to the flight of Row 1586, and The act_arr_time of Row 47 is different from the act_arr_time of Row 1586.","(47, 1586)",True,True,True,True,False
1588,act_arr_time,rule_violation,10:02 p.m.,10:29 p.m.,0,"Constraint Violation: The flight of Row 51 is equal to the flight of Row 1588, and The act_arr_time of Row 51 is different from the act_arr_time of Row 1588.","(51, 1588)",True,True,True,True,False
1661,act_arr_time,rule_violation,9:22 a.m.,9:32 a.m.,0,"Constraint Violation: The flight of Row 0 is equal to the flight of Row 1661, and The act_arr_time of Row 0 is different from the act_arr_time of Row 1661.","(0, 1661)",True,True,True,True,False
1663,act_arr_time,rule_violation,10:24 p.m.,10:29 p.m.,0,"Constraint Violation: The flight of Row 51 is equal to the flight of Row 1663, and The act_arr_time of Row 51 is different from the act_arr_time of Row 1663.","(51, 1663)",True,True,True,True,False
1664,act_arr_time,rule_violation,9:44 a.m.,9:43 a.m.,0,"Constraint Violation: The flight of Row 54 is equal to the flight of Row 1664, and The act_arr_time of Row 54 is different from the act_arr_time of Row 1664.","(54, 1664)",True,True,True,True,False
