row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs,valid_key,table_difference,source_error_matches_dirty,source_right_matches_clean,annotation_orientation_fixed
2563,categories,pattern_violation,Asian Restaurants;Take Out Restaurants;Japanese Restaurants;Sushi Bars;Thai Restaurants;Restaurants,Asian Restaurants;Japanese Restaurants;Sushi Bars;Thai Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2594,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Breakfast Brunch & Lunch Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2595,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurant Delivery Service;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurant Delivery Service;Restaurants,0,,,True,True,True,True,False
2597,categories,pattern_violation,Italian Restaurants;Pizza;Take Out Restaurants;Family Style Restaurants;Restaurant Delivery Service;Caterers;Mediterranean Restaurants;Restaurants,Italian Restaurants;Family Style Restaurants;Pizza;Take Out Restaurants;Restaurant Delivery Service;Caterers;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
2606,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
2607,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
2609,name,pattern_violation,pizza capri,capri pizza,0,,,True,True,True,True,False
2620,categories,pattern_violation,Health Food Restaurants;Sandwich Shops;Take Out Restaurants;Family Style Restaurants;Restaurants,Health Food Restaurants;Family Style Restaurants;Sandwich Shops;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2632,name,pattern_violation,joes chicago,chicago joe's,0,,,True,True,True,True,False
2662,name,pattern_violation,pauly's pizza-ria,pauly's pizza ria,0,,,True,True,True,True,False
2664,categories,pattern_violation,Health Food Restaurants;Take Out Restaurants;Vegetarian Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Health Food Restaurants;Breakfast Brunch & Lunch Restaurants;Vegetarian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2680,name,pattern_violation,caspian cafe,cafe caspian,0,,,True,True,True,True,False
2682,categories,pattern_violation,Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Japanese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2687,categories,pattern_violation,Mexican Restaurants;Caterers;Take Out Restaurants;Latin American Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Mexican Restaurants;Caterers;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Latin American Restaurants;Restaurants,0,,,True,True,True,True,False
2698,categories,pattern_violation,Pizza;Take Out Restaurants;Family Style Restaurants;Caterers;Italian Restaurants;Restaurants,Pizza;Take Out Restaurants;Caterers;Italian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
2706,categories,pattern_violation,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Caterers;Restaurants,Indian Restaurants;Breakfast Brunch & Lunch Restaurants;Middle Eastern Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,0,,,True,True,True,True,False
2722,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Health Food Restaurants;Asian Restaurants;Vegetarian Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,Thai Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Vegetarian Restaurants;Health Food Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
2742,neighborhood,pattern_violation,Sheffield;North Side;Depaul;DePaul,Sheffield;North Side;DePaul,0,,,True,True,True,True,False
2745,categories,pattern_violation,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,Thai Restaurants;Breakfast Brunch & Lunch Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2798,categories,pattern_violation,Thai Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
2805,categories,pattern_violation,Japanese Restaurants;Take Out Restaurants;Sushi Bars;Asian Restaurants;Family Style Restaurants;Restaurants,Japanese Restaurants;Sushi Bars;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
2837,categories,pattern_violation,Indian Restaurants;Middle Eastern Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,Indian Restaurants;Middle Eastern Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
2851,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2852,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
2856,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2865,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2868,name,pattern_violation,del frisco's double eagle steakhouse,del frisco's double eagle steak house,0,,,True,True,True,True,False
2882,streetAddress,pattern_violation,2621 S Shepherd Dr Ste 290,2621 S Shepherd Dr Ste  290,0,,,True,False,True,True,False
2905,categories,pattern_violation,Italian Restaurants;Caterers;Mediterranean Restaurants;Take Out Restaurants;Restaurants,Italian Restaurants;Take Out Restaurants;Caterers;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
2915,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
2927,name,pattern_violation,zoes kitchen,zoës kitchen,0,,,True,True,True,True,False
2962,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Seafood Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Seafood Restaurants;Restaurants,0,,,True,True,True,True,False
2987,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;American Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3012,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3023,categories,pattern_violation,Soul Food Restaurants;Take Out Restaurants;American Restaurants;Restaurants,Soul Food Restaurants;American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3045,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Vietnamese Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3046,name,pattern_violation,houstons restaurant,houston's restaurant,0,,,True,True,True,True,False
3066,name,pattern_violation,zoes kitchen,zoës kitchen,0,,,True,True,True,True,False
3072,categories,pattern_violation,Vietnamese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3095,name,pattern_violation,champ-burger,champ burger,0,,,True,True,True,True,False
3096,categories,pattern_violation,Restaurants;Take Out Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants;American Restaurants,Restaurants;Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants,0,,,True,True,True,True,False
3104,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3110,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3119,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3138,neighborhood,pattern_violation,South Main;Southwest Houston,Southwest Houston;South Main,0,,,True,True,True,True,False
3140,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3144,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3161,categories,pattern_violation,Chinese Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
3169,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;American Restaurants;Restaurants,Mexican Restaurants;American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3172,name,pattern_violation,thomas bar-b-q,thomas bar b q,0,,,True,True,True,True,False
3180,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3183,neighborhood,pattern_violation,Westchase;Westside,Westside;Westchase,0,,,True,True,True,True,False
3205,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Family Style Restaurants;Asian Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3209,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3221,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurant Delivery Service;Caterers;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurant Delivery Service;Caterers;Restaurants,0,,,True,True,True,True,False
3222,categories,pattern_violation,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Chinese Restaurants;Restaurants,Sushi Bars;Japanese Restaurants;Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3236,categories,pattern_violation,Indian Restaurants;Asian Restaurants;Middle Eastern Restaurants;Restaurants,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
3245,categories,pattern_violation,Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Japanese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3252,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Family Style Restaurants;Restaurants,Mexican Restaurants;Family Style Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3257,categories,pattern_violation,Restaurants;Bars;Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Mexican Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Barbecue Restaurants,Restaurants;Bars;Take Out Restaurants;American Restaurants;Barbecue Restaurants;Hamburgers & Hot Dogs;Mexican Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
3258,streetAddress,pattern_violation,3600 Kirby Dr. Ste A,3600 Kirby Dr Ste A,0,,,True,True,True,True,False
3268,categories,pattern_violation,Restaurants;Take Out Restaurants;Seafood Restaurants,Restaurants;Seafood Restaurants;Take Out Restaurants,0,,,True,True,True,True,False
3277,categories,pattern_violation,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Chinese Restaurants;Restaurants,Vietnamese Restaurants;Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3280,streetAddress,pattern_violation,11000 Westheimer Rd,1100 Westheimer Rd,0,,,True,True,True,True,False
3291,categories,pattern_violation,Asian Restaurants;Chinese Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,Asian Restaurants;Breakfast Brunch & Lunch Restaurants;Chinese Restaurants;Restaurants,0,,,True,True,True,True,False
3303,categories,pattern_violation,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3311,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3328,categories,pattern_violation,Latin American Restaurants;Mexican Restaurants;Family Style Restaurants;Restaurants,Latin American Restaurants;Family Style Restaurants;Mexican Restaurants;Restaurants,0,,,True,True,True,True,False
3333,categories,pattern_violation,Mexican Restaurants;Caterers;Latin American Restaurants;Take Out Restaurants;Restaurants,Mexican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Restaurants,0,,,True,True,True,True,False
3341,categories,pattern_violation,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Family Style Restaurants;Caterers;Restaurants,Italian Restaurants;Mediterranean Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,0,,,True,True,True,True,False
3347,categories,pattern_violation,Restaurants;Coffee Shops;Breakfast Brunch & Lunch Restaurants;Coffee & Tea;Coffee & Espresso Restaurants;Sandwich Shops;American Restaurants,Restaurants;Coffee Shops;American Restaurants;Coffee & Tea;Coffee & Espresso Restaurants;Sandwich Shops;Breakfast Brunch & Lunch Restaurants,0,,,True,True,True,True,False
3349,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3351,neighborhood,pattern_violation,Westchase;Westside,Westside;Westchase,0,,,True,True,True,True,False
3352,categories,pattern_violation,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Mexican Restaurants;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Latin American Restaurants;Restaurants,0,,,True,True,True,True,False
3360,categories,pattern_violation,Pizza;Italian Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Restaurants,Pizza;Italian Restaurants;Caterers;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3372,categories,pattern_violation,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3376,name,pattern_violation,thomas bar b-q,thomas bar b q,0,,,True,True,True,True,False
3381,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3398,categories,pattern_violation,Asian Restaurants;Chinese Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3405,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3426,categories,pattern_violation,Mexican Restaurants;Latin American Restaurants;Breakfast Brunch & Lunch Restaurants;Cafeterias;Family Style Restaurants;Restaurants,Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Cafeterias;Family Style Restaurants;Latin American Restaurants;Restaurants,0,,,True,True,True,True,False
3437,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3451,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3453,streetAddress,pattern_violation,4715 Westheimer Rd.,4715 Westheimer Rd,0,,,True,True,True,True,False
3466,name,pattern_violation,pappas bros. steakhouse,pappas bros steakhouse,0,,,True,True,True,True,False
3499,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3551,categories,pattern_violation,Japanese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Japanese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3567,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;American Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3580,categories,pattern_violation,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Restaurants,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
3583,name,pattern_violation,pizza bona,bona pizza,0,,,True,True,True,True,False
3639,name,pattern_violation,smokin' betty's,smokin bettys,0,,,True,True,True,True,False
3643,name,pattern_violation,mix brickoven pizza,mix brick oven pizza,0,,,True,True,True,True,False
3650,streetAddress,pattern_violation,616 S 2nd St,1616 S 2nd St,0,,,True,True,True,True,False
3663,categories,pattern_violation,Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Take Out Restaurants;American Restaurants;Mexican Restaurants;Restaurants,Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;American Restaurants;Mexican Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3667,categories,pattern_violation,Vietnamese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3694,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Vietnamese Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Vietnamese Restaurants;Restaurants,0,,,True,True,True,True,False
3696,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3718,categories,pattern_violation,Italian Restaurants;Mediterranean Restaurants;Family Style Restaurants;Restaurants,Italian Restaurants;Family Style Restaurants;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
3742,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Buffet Restaurants;Seafood Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Buffet Restaurants;Seafood Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3753,name,pattern_violation,sangkee noodle house,sang kee noodle house,0,,,True,True,True,True,False
3777,categories,pattern_violation,Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants;Restaurants,Breakfast Brunch & Lunch Restaurants;American Restaurants;Take Out Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3788,categories,pattern_violation,Italian Restaurants;Take Out Restaurants;Family Style Restaurants;Mediterranean Restaurants;Restaurants,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3790,categories,pattern_violation,Buffet Restaurants;Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Buffet Restaurants;Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
3795,categories,pattern_violation,Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Chinese Restaurants;Restaurants,Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3806,categories,pattern_violation,Indian Restaurants;Asian Restaurants;Middle Eastern Restaurants;Restaurants,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
3825,categories,pattern_violation,Asian Restaurants;Family Style Restaurants;Chinese Restaurants;Take Out Restaurants;Restaurants,Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3852,categories,pattern_violation,Indian Restaurants;Middle Eastern Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,Indian Restaurants;Middle Eastern Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
3871,categories,pattern_violation,Indian Restaurants;Asian Restaurants;Middle Eastern Restaurants;Take Out Restaurants;Caterers;Restaurants,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,0,,,True,True,True,True,False
3884,categories,pattern_violation,Thai Restaurants;Family Style Restaurants;Take Out Restaurants;Asian Restaurants;Seafood Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Seafood Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3896,categories,pattern_violation,Thai Restaurants;Caterers;Family Style Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Caterers;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
3965,name,pattern_violation,hibachi japanese steakhouse,hibachi japanese steak house,0,,,True,True,True,True,False
3978,categories,pattern_violation,Sushi Bars;Japanese Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,Sushi Bars;Japanese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
4014,categories,pattern_violation,Mexican Restaurants;Family Style Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4038,categories,pattern_violation,Sushi Bars;Take Out Restaurants;Asian Restaurants;Japanese Restaurants;Restaurants,Sushi Bars;Take Out Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
4075,categories,pattern_violation,Buffet Restaurants;Take Out Restaurants;Chinese Restaurants;Asian Restaurants;Restaurants,Buffet Restaurants;Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4078,categories,pattern_violation,Greek Restaurants;Mediterranean Restaurants;Caterers;Take Out Restaurants;Restaurants,Greek Restaurants;Caterers;Take Out Restaurants;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
4093,categories,pattern_violation,Pizza;Take Out Restaurants;Restaurants;Family Style Restaurants;Fast Food Restaurants,Pizza;Take Out Restaurants;Fast Food Restaurants;Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
4101,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4114,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4118,categories,pattern_violation,Thai Restaurants;Seafood Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Seafood Restaurants;Restaurants,0,,,True,True,True,True,False
4134,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4156,name,pattern_violation,pizza mia,mia pizza,0,,,True,True,True,True,False
4193,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4208,categories,pattern_violation,Restaurants;American Restaurants;Seafood Restaurants;Family Style Restaurants,Restaurants;Seafood Restaurants;American Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
4222,name,pattern_violation,zoes kitchen,zoës kitchen,0,,,True,True,True,True,False
4251,categories,pattern_violation,Greek Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurants,Greek Restaurants;Mediterranean Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4277,categories,pattern_violation,Thai Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4280,categories,pattern_violation,Restaurants;Take Out Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants;American Restaurants,Restaurants;Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants,0,,,True,True,True,True,False
4286,categories,pattern_violation,Restaurants;Italian Restaurants;Family Style Restaurants;American Restaurants,Restaurants;Italian Restaurants;American Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
4307,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Caterers;Asian Restaurants;Restaurants,Chinese Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4342,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4379,categories,pattern_violation,Italian Restaurants;Pizza;Take Out Restaurants;Mediterranean Restaurants;Restaurants,Italian Restaurants;Mediterranean Restaurants;Pizza;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4418,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
