row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs,valid_key,table_difference,source_error_matches_dirty,source_right_matches_clean,annotation_orientation_fixed
1044,abv,pattern_violation,0.08%,0.08,0,,,True,True,True,True,False
1045,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1046,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1047,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1048,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1049,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1049,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
1050,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1051,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
1051,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
1052,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1052,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
1053,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1054,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1055,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1055,abv,pattern_violation,0.07%,0.066,0,,,True,True,True,True,False
1056,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1057,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1058,abv,pattern_violation,0.05%,0.047,0,,,True,True,True,True,False
1059,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1059,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
1060,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1061,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1061,abv,pattern_violation,0.08%,0.078,0,,,True,True,True,True,False
1062,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1063,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1064,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1065,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1066,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1067,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1068,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1069,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1070,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1071,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1072,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1073,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1074,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1074,abv,pattern_violation,0.03%,0.027,0,,,True,True,True,True,False
1075,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1076,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1077,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1078,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1078,abv,pattern_violation,0.04%,0.039,0,,,True,True,True,True,False
1079,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1079,abv,pattern_violation,0.04%,0.039,0,,,True,True,True,True,False
1080,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1081,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1081,abv,pattern_violation,0.04%,0.039,0,,,True,True,True,True,False
1082,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1082,abv,pattern_violation,0.04%,0.039,0,,,True,True,True,True,False
1083,ounces,pattern_violation,16.0 oz. Alumi-Tek,16,0,,,True,True,True,True,False
1084,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1084,abv,pattern_violation,0.04%,0.039,0,,,True,True,True,True,False
1085,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1086,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1086,abv,pattern_violation,0.04%,0.039,0,,,True,True,True,True,False
1087,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1088,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1088,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
1089,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1089,abv,pattern_violation,0.07%,0.066,0,,,True,True,True,True,False
1090,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1090,abv,pattern_violation,0.07%,0.073,0,,,True,True,True,True,False
1091,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1092,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1093,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1094,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1095,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1096,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1096,abv,pattern_violation,0.06%,0.056,0,,,True,True,True,True,False
1097,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1099,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1099,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
1100,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1101,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1101,abv,pattern_violation,0.07%,0.068,0,,,True,True,True,True,False
1102,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1103,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1104,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1105,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1106,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1106,abv,pattern_violation,0.05%,0.054,0,,,True,True,True,True,False
1107,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1108,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1109,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1110,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1110,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
1111,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1112,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1112,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
1113,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1113,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
1114,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1115,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1116,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1117,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1118,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1119,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1120,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1121,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1121,abv,pattern_violation,0.07%,0.067,0,,,True,True,True,True,False
1122,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1122,abv,pattern_violation,0.05%,0.049,0,,,True,True,True,True,False
1123,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1124,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1125,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1125,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
1126,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1127,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1128,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1128,abv,pattern_violation,0.07%,0.07,0,,,True,True,True,True,False
1129,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1130,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1131,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1131,abv,pattern_violation,0.07%,0.069,0,,,True,True,True,True,False
1132,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1133,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1134,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1135,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1136,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1137,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1137,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
1138,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1138,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1139,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1139,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1140,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1140,abv,pattern_violation,0.09%,0.093,0,,,True,True,True,True,False
1141,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1142,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1143,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1144,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1144,abv,pattern_violation,0.05%,0.052,0,,,True,True,True,True,False
1145,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1145,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
1146,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1147,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1148,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1148,abv,pattern_violation,0.05%,0.047,0,,,True,True,True,True,False
1149,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1149,abv,pattern_violation,0.07%,0.066,0,,,True,True,True,True,False
1150,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1150,abv,pattern_violation,0.10%,0.095,0,,,True,True,True,True,False
1151,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1151,abv,pattern_violation,0.05%,0.049,0,,,True,True,True,True,False
1152,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1153,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1153,abv,pattern_violation,0.07%,0.066,0,,,True,True,True,True,False
1154,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1155,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1156,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1157,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1157,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
1158,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1159,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1160,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1161,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1161,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
1162,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1162,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
1163,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1164,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1165,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1165,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
1166,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1167,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1168,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1169,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1170,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1171,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1172,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1173,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1174,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1175,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1176,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1177,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1177,abv,pattern_violation,0.06%,0.057,0,,,True,True,True,True,False
1178,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1179,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1180,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1181,ounces,pattern_violation,24.0 oz.,24,0,,,True,True,True,True,False
1181,abv,pattern_violation,0.05%,0.046,0,,,True,True,True,True,False
1182,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1182,abv,pattern_violation,0.05%,0.046,0,,,True,True,True,True,False
1183,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1184,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1185,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1185,abv,pattern_violation,0.04%,0.04,0,,,True,True,True,True,False
1186,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1187,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1188,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1188,abv,pattern_violation,0.07%,0.072,0,,,True,True,True,True,False
1189,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1189,abv,pattern_violation,0.07%,0.066,0,,,True,True,True,True,False
1190,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1191,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1192,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1192,abv,pattern_violation,0.07%,0.068,0,,,True,True,True,True,False
1193,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1193,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1194,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1195,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1196,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1197,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1198,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1199,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1200,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1201,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1202,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1203,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1203,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1204,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1205,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1206,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1207,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1208,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1209,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1210,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1211,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1212,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1213,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1213,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
1214,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1214,abv,pattern_violation,0.08%,0.075,0,,,True,True,True,True,False
1215,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1216,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1217,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1218,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1219,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1220,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1221,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1222,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1223,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1223,abv,pattern_violation,0.05%,0.046,0,,,True,True,True,True,False
1224,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1225,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
1226,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1226,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
1227,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1228,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1229,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1230,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1231,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1232,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1232,abv,pattern_violation,0.05%,0.048,0,,,True,True,True,True,False
1233,ounces,pattern_violation,12.0 oz. Silo Can,12,0,,,True,True,True,True,False
1233,abv,pattern_violation,0.04%,0.038,0,,,True,True,True,True,False
1234,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1235,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1235,abv,pattern_violation,0.05%,0.054,0,,,True,True,True,True,False
1236,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1237,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1238,ounces,pattern_violation,12.0 oz. Silo Can,12,0,,,True,True,True,True,False
1238,abv,pattern_violation,0.06%,0.058,0,,,True,True,True,True,False
1239,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1240,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1241,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1242,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1243,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1244,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1245,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1246,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
1247,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1248,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1248,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1249,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1250,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1251,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1252,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
1253,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1254,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1254,abv,pattern_violation,0.05%,0.051,0,,,True,True,True,True,False
1255,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1256,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1256,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
1257,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1258,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1259,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1259,abv,pattern_violation,0.07%,0.072,0,,,True,True,True,True,False
1260,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1261,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1262,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1263,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1264,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1264,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1265,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1266,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1267,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1268,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1269,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1270,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1270,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
1271,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1272,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1273,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1273,abv,pattern_violation,0.05%,0.047,0,,,True,True,True,True,False
1274,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1275,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1275,abv,pattern_violation,0.07%,0.072,0,,,True,True,True,True,False
1276,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1277,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1278,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1279,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1279,abv,pattern_violation,0.10%,0.097,0,,,True,True,True,True,False
1280,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1281,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
1282,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1283,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
1283,abv,pattern_violation,0.08%,0.08,0,,,True,True,True,True,False
1284,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1285,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1286,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1287,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1287,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
1288,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1288,abv,pattern_violation,0.07%,0.065,0,,,True,True,True,True,False
1289,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1290,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1291,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1292,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1293,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1293,abv,pattern_violation,0.05%,0.045,0,,,True,True,True,True,False
1294,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1295,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1295,abv,pattern_violation,0.05%,0.047,0,,,True,True,True,True,False
1296,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1297,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1297,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
1298,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1299,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1300,ounces,pattern_violation,16.0 oz,16,0,,,True,True,True,True,False
1301,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1302,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1302,abv,pattern_violation,0.06%,0.055,0,,,True,True,True,True,False
1303,ounces,pattern_violation,12.0 oz. Alumi-Tek,12,0,,,True,True,True,True,False
1303,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1304,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1305,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1306,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1306,abv,pattern_violation,0.06%,0.06,0,,,True,True,True,True,False
1307,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1307,abv,pattern_violation,0.05%,0.05,0,,,True,True,True,True,False
1308,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1309,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1310,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1311,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1312,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1313,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1314,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1315,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1316,ounces,pattern_violation,16.0 OZ.,16,0,,,True,True,True,True,False
1316,abv,pattern_violation,0.07%,0.069,0,,,True,True,True,True,False
1317,ounces,pattern_violation,16.0 oz.,16,0,,,True,True,True,True,False
1318,ounces,pattern_violation,16.0 ounce,16,0,,,True,True,True,True,False
1319,ounces,pattern_violation,19.2 oz,19.2,0,,,True,True,True,True,False
1320,ounces,pattern_violation,12.0 OZ.,12,0,,,True,True,True,True,False
1321,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1321,abv,pattern_violation,0.04%,0.042,0,,,True,True,True,True,False
1322,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1323,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1324,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1325,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1325,abv,pattern_violation,0.05%,0.053,0,,,True,True,True,True,False
1326,ounces,pattern_violation,12.0 ounce,12,0,,,True,True,True,True,False
1327,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1328,ounces,pattern_violation,12.0 oz,12,0,,,True,True,True,True,False
1329,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
1330,ounces,pattern_violation,12.0 oz.,12,0,,,True,True,True,True,False
